platform,category,action,represented_sors,action_numerator,action_prevalence,category_share,sparse_flag
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_PARTIAL_SUSPENSION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_PARTIAL_TERMINATION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_TOTAL_SUSPENSION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,PROVISION_TOTAL_TERMINATION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,MONETARY_TERMINATION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE,MONETARY_SUSPENSION,0,0,,0.0,True
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_REMOVED,197089,187716,0.95244281,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_DEMOTED,197089,6515,0.03305613,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,ACCOUNT_TERMINATED,197089,2858,0.01450106,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,VISIBILITY_OTHER,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_DISABLED,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_AGE_RESTRICTED,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_INTERACTION_RESTRICTED,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,CONTENT_LABELLED,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,ACCOUNT_SUSPENDED,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,PROVISION_PARTIAL_SUSPENSION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,PROVISION_PARTIAL_TERMINATION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,PROVISION_TOTAL_SUSPENSION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,PROVISION_TOTAL_TERMINATION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,MONETARY_TERMINATION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_SELF_HARM,MONETARY_SUSPENSION,197089,0,0.0,0.0021248,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_DEMOTED,657406,372077,0.56597749,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_REMOVED,657406,213441,0.32467151,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,ACCOUNT_TERMINATED,657406,71755,0.10914868,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,ACCOUNT_SUSPENDED,657406,92,0.00013994,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_DISABLED,657406,41,6.237e-05,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,VISIBILITY_OTHER,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_AGE_RESTRICTED,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_INTERACTION_RESTRICTED,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,CONTENT_LABELLED,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_PARTIAL_SUSPENSION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_PARTIAL_TERMINATION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_TOTAL_SUSPENSION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,PROVISION_TOTAL_TERMINATION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,MONETARY_TERMINATION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,MONETARY_SUSPENSION,657406,0,0.0,0.00708745,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_DEMOTED,1788909,1183806,0.66174747,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_REMOVED,1788909,517036,0.28902309,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,ACCOUNT_TERMINATED,1788909,88067,0.04922945,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,VISIBILITY_OTHER,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_DISABLED,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_AGE_RESTRICTED,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_INTERACTION_RESTRICTED,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,CONTENT_LABELLED,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,ACCOUNT_SUSPENDED,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,PROVISION_PARTIAL_SUSPENSION,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,PROVISION_PARTIAL_TERMINATION,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,PROVISION_TOTAL_SUSPENSION,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,PROVISION_TOTAL_TERMINATION,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,MONETARY_TERMINATION,1788909,0,0.0,0.01928612,False
Instagram,STATEMENT_CATEGORY_VIOLENCE,MONETARY_SUSPENSION,1788909,0,0.0,0.01928612,False
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_REMOVED,380454,314315,0.8261577,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,VISIBILITY_OTHER,380454,60910,0.1600982,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_AGE_RESTRICTED,380454,2962,0.00778544,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_PARTIAL_SUSPENSION,380454,2216,0.00582462,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_DEMOTED,380454,212,0.00055723,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_DISABLED,380454,51,0.00013405,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_INTERACTION_RESTRICTED,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,CONTENT_LABELLED,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,ACCOUNT_TERMINATED,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,ACCOUNT_SUSPENDED,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_PARTIAL_TERMINATION,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_TOTAL_SUSPENSION,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,PROVISION_TOTAL_TERMINATION,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,MONETARY_TERMINATION,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_ANIMAL_WELFARE,MONETARY_SUSPENSION,380454,0,0.0,0.00079173,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_REMOVED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,VISIBILITY_OTHER,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_DISABLED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_AGE_RESTRICTED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_DEMOTED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_INTERACTION_RESTRICTED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,CONTENT_LABELLED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,ACCOUNT_TERMINATED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,ACCOUNT_SUSPENDED,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_PARTIAL_SUSPENSION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_PARTIAL_TERMINATION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_TOTAL_SUSPENSION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,PROVISION_TOTAL_TERMINATION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,MONETARY_TERMINATION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CONSUMER_INFORMATION,MONETARY_SUSPENSION,0,0,,0.0,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_DISABLED,10664,9726,0.91204051,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_REMOVED,10664,924,0.08664666,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,VISIBILITY_OTHER,10664,14,0.00131283,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_AGE_RESTRICTED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_DEMOTED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_INTERACTION_RESTRICTED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,CONTENT_LABELLED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,ACCOUNT_TERMINATED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,ACCOUNT_SUSPENDED,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_PARTIAL_SUSPENSION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_PARTIAL_TERMINATION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_TOTAL_SUSPENSION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,PROVISION_TOTAL_TERMINATION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,MONETARY_TERMINATION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_CYBER_VIOLENCE,MONETARY_SUSPENSION,10664,0,0.0,2.219e-05,True
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_REMOVED,2143309,1777736,0.82943523,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,VISIBILITY_OTHER,2143309,301766,0.14079444,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_DISABLED,2143309,62511,0.02916565,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_PARTIAL_SUSPENSION,2143309,1276,0.00059534,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_DEMOTED,2143309,198,9.238e-05,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_AGE_RESTRICTED,2143309,20,9.33e-06,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_INTERACTION_RESTRICTED,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,CONTENT_LABELLED,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,ACCOUNT_TERMINATED,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,ACCOUNT_SUSPENDED,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_PARTIAL_TERMINATION,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_TOTAL_SUSPENSION,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,PROVISION_TOTAL_TERMINATION,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,MONETARY_TERMINATION,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,MONETARY_SUSPENSION,2143309,0,0.0,0.00446028,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_REMOVED,73417484,69994541,0.953377,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,VISIBILITY_OTHER,73417484,2264897,0.03084956,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_PARTIAL_SUSPENSION,73417484,1122431,0.01528833,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_DISABLED,73417484,18864,0.00025694,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_AGE_RESTRICTED,73417484,16826,0.00022918,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_DEMOTED,73417484,104,1.42e-06,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_INTERACTION_RESTRICTED,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,CONTENT_LABELLED,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,ACCOUNT_TERMINATED,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,ACCOUNT_SUSPENDED,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_PARTIAL_TERMINATION,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_TOTAL_SUSPENSION,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,PROVISION_TOTAL_TERMINATION,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,MONETARY_TERMINATION,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,MONETARY_SUSPENSION,73417484,0,0.0,0.15278371,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,VISIBILITY_OTHER,627729,523098,0.8333182,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_REMOVED,627729,108798,0.17332002,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_AGE_RESTRICTED,627729,675,0.0010753,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_DISABLED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_DEMOTED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_INTERACTION_RESTRICTED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,CONTENT_LABELLED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,ACCOUNT_TERMINATED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,ACCOUNT_SUSPENDED,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_PARTIAL_SUSPENSION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_PARTIAL_TERMINATION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_TOTAL_SUSPENSION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,PROVISION_TOTAL_TERMINATION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,MONETARY_TERMINATION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,MONETARY_SUSPENSION,627729,0,0.0,0.00130632,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,VISIBILITY_OTHER,14679391,11813605,0.80477487,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_REMOVED,14679391,2828819,0.19270684,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_AGE_RESTRICTED,14679391,36616,0.00249438,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,PROVISION_PARTIAL_SUSPENSION,14679391,304,2.071e-05,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_DISABLED,14679391,47,3.2e-06,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_DEMOTED,14679391,2,1.4e-07,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_INTERACTION_RESTRICTED,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,CONTENT_LABELLED,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,ACCOUNT_TERMINATED,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,ACCOUNT_SUSPENDED,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,PROVISION_PARTIAL_TERMINATION,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,PROVISION_TOTAL_SUSPENSION,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,PROVISION_TOTAL_TERMINATION,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,MONETARY_TERMINATION,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,MONETARY_SUSPENSION,14679391,0,0.0,0.0305482,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,VISIBILITY_OTHER,359970117,231325654,0.6426246,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_REMOVED,359970117,119426847,0.33176878,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,PROVISION_PARTIAL_SUSPENSION,359970117,5079862,0.0141119,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,ACCOUNT_TERMINATED,359970117,2179568,0.00605486,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_AGE_RESTRICTED,359970117,1816998,0.00504764,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_DISABLED,359970117,328313,0.00091206,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_DEMOTED,359970117,15369,4.27e-05,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,ACCOUNT_SUSPENDED,359970117,86,2.4e-07,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_INTERACTION_RESTRICTED,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,CONTENT_LABELLED,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,PROVISION_PARTIAL_TERMINATION,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,PROVISION_TOTAL_SUSPENSION,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,PROVISION_TOTAL_TERMINATION,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,MONETARY_TERMINATION,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,MONETARY_SUSPENSION,359970117,0,0.0,0.74910724,False
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,PROVISION_PARTIAL_SUSPENSION,137,72,0.52554745,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_REMOVED,137,59,0.43065693,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,VISIBILITY_OTHER,137,6,0.04379562,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_DISABLED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_AGE_RESTRICTED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_DEMOTED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_INTERACTION_RESTRICTED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,CONTENT_LABELLED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,ACCOUNT_TERMINATED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,ACCOUNT_SUSPENDED,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,PROVISION_PARTIAL_TERMINATION,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,PROVISION_TOTAL_SUSPENSION,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,PROVISION_TOTAL_TERMINATION,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,MONETARY_TERMINATION,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT,MONETARY_SUSPENSION,137,0,0.0,2.9e-07,True
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_REMOVED,6667794,3226117,0.48383573,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,VISIBILITY_OTHER,6667794,2134565,0.32013062,0.01387585,False
TikTok,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,CONTENT_AGE_RESTRICTED,6667794,749535,0.11241124,0.01387585,False
